id,hhb,hbo2,ca,na
10517,8.095550537,4.157521248,9.145219803,2.958914518
10518,7.910243511,3.953107834,8.774762154,2.936570406
10519,7.752626896,3.91166997,8.672300339,2.875227928
10520,8.366102219,4.323335171,9.247946739,2.93421936
10521,7.909711361,3.964719772,8.815429688,2.912795782
10522,7.92668581,4.097838879,8.876350403,2.896547079
10523,8.002410889,3.895446777,8.724176407,2.95458293
10524,7.600451946,3.940871477,8.777490616,2.669425011
10525,7.852036953,4.000094414,8.851470947,2.895869493
10526,7.990113258,3.967648268,9.003408432,2.877873898
10527,8.292756081,4.081377029,9.070220947,2.980557203
10528,8.136031151,4.005422115,9.098767281,2.815487385
10529,7.875790119,4.008151054,8.88338089,2.887310266
10530,8.016055107,4.113039494,8.869747162,2.854153872
10531,8.219655991,3.92861104,8.918204308,2.904296398
10532,8.009706497,4.042127132,8.967072487,2.829814672
10533,7.96623373,3.987959146,8.897351265,2.903431416
10534,7.980976105,3.883034706,8.699370384,2.948165178
10535,7.673048019,3.953276873,8.872103691,2.870233774
10536,8.395804405,4.043081284,9.098478317,2.85718441
10537,8.975628853,4.242028713,9.458809853,3.063936949
10538,7.718173504,3.847497702,8.745352745,2.793451786
10539,7.878609657,3.866571188,8.694787979,2.869895697
10540,7.681601524,3.873743773,8.506641388,2.844247103
10541,8.043486595,4.120533466,8.999581337,2.925331831
10542,8.002882957,3.89316678,8.724983215,2.955156565
10543,7.58316946,3.907680273,8.813950539,2.855170488
10544,7.522055149,3.877578735,8.939191818,2.750930548
10545,7.908304691,3.985623121,8.883348465,3.034703493
10546,7.883290768,4.08576107,8.755119324,2.817840099
10547,7.918177128,3.994325399,9.045951843,2.80532217
10548,7.658408642,3.952199697,8.468204498,2.753165722
10549,7.910254955,3.967362165,8.79106617,2.805968523
10550,7.557693005,3.989158392,8.715597153,2.842635393
10551,7.89733839,3.973665953,8.913136482,3.017134905
10552,8.150194168,4.027650356,8.922780991,2.866487265
10553,7.978844643,4.06913805,8.768741608,2.800020695
10554,8.013803482,4.218650818,9.210758209,3.000478983
10555,8.063109398,3.962076187,8.964769363,2.939513922
10556,7.831431389,4.215507507,9.127349854,2.8492558
10557,7.879410267,4.011637688,8.861152649,2.996076822
10558,7.777320862,4.140924931,9.010864258,2.848658323
10559,7.809387684,3.999783754,8.856182098,2.76932025
10560,7.893043518,4.074653149,8.948907852,2.915735483
10561,7.781406879,4.05655098,8.834157944,2.858129263
10562,7.829190731,3.97358942,8.849191666,2.872742891
10563,7.797428608,3.978181124,8.94349575,2.929523706
10564,7.884523869,3.905515194,8.74386692,2.948825598
10565,7.563145638,4.074886799,9.557952881,2.816808462
10566,7.891307354,4.082125664,9.025231361,2.912735224
10567,7.584908962,3.983845472,8.875593185,2.828076124
10568,7.60353899,4.058570385,8.99041748,2.808679581
10569,7.923077583,4.13548708,8.955400467,2.813163519
10570,7.622798443,4.020193577,8.915534019,2.78999114
10571,8.040159225,4.002232075,8.871674538,2.840640783
10572,8.021156311,4.022346973,8.906025887,2.798900604
10573,7.5855546,3.966290712,8.502379417,2.772561789
10574,7.75844717,3.990681171,9.043105125,2.92387557
10575,8.02084446,4.153375626,9.205245972,2.963067055
10576,7.96391201,4.001914501,8.848190308,2.815620899
10577,7.905393124,3.967143774,8.949111938,2.772398233
10578,7.940824986,3.958976984,8.790667534,2.941254139
10579,7.777713299,4.020786762,9.611920357,2.81653142
10580,7.893285751,3.890300751,8.906585693,2.844130278
10581,7.881975174,4.078630447,8.948540688,2.956906557
10582,7.921190262,4.124639034,8.739562988,2.825503588
10583,8.012606621,3.989347696,8.740761757,2.771557331
10584,8.038127899,3.946031332,8.915331841,2.879550934
10585,8.010252953,3.988770723,8.88704586,3.01321125
10586,7.783191204,3.990455151,8.832457542,2.76365304
10587,7.926756382,3.928817987,8.837332726,2.767549038
10588,7.892866611,3.903842211,8.712295532,2.916520834
10589,7.695232868,4.034418106,8.811247826,2.73921299
10590,7.930824757,4.031139374,8.87137413,2.885501146
10591,8.920744896,4.398451805,9.121353149,3.014151335
10592,7.931395531,3.967685461,8.77546978,2.796709299
10593,7.908546925,3.991411448,8.862312317,3.03420186
10594,7.619331837,3.651251554,8.935536385,2.738527775
10595,7.704934597,3.89550519,8.897427559,2.77803874
10596,7.848483562,3.847709417,8.672340393,2.857159853
10597,7.528876781,3.929141998,8.772525787,2.803979635
10598,8.088695526,3.971548796,9.107844353,2.85182929
10599,7.681890965,4.035099506,8.819488525,2.74318862
10600,7.924271107,3.787681818,8.452191353,2.718527555
10601,7.644359112,3.955378771,8.917200089,2.892535925
10602,7.927416801,3.920566797,8.743763924,2.887276411
10603,8.038845062,4.250016689,9.108982086,2.992084265
10604,7.609085083,4.040028572,8.950031281,2.791437864
10605,7.701944351,3.888446569,9.026943207,2.794516325
10606,7.764122486,4.009126663,8.802114487,2.878020525
10607,7.896490574,4.121144295,8.987026215,2.809649229
10608,7.989383221,4.110165596,9.076835632,2.93091464
10609,7.788649082,3.995971918,8.925400734,2.858971119
10610,7.895200253,3.943566561,8.788279533,2.935361147
10611,8.309011459,4.103233337,9.078915596,2.891420364
10612,8.162701607,3.99754262,8.936971664,2.98681283
10613,7.493699551,4.021379471,8.902533531,2.72069335
10614,7.955739021,3.954104185,8.819980621,2.950649023
10615,7.934235096,4.001793861,9.087855339,2.961886406
10616,7.526479721,3.934378147,8.778565407,2.799137354
10617,7.699744701,3.942447424,8.689386368,2.730785608
10618,7.493700981,3.919139624,8.525384903,2.776159525
10619,7.904346466,3.930004597,8.786821365,2.979199171
10620,8.176925659,3.977904558,8.946753502,2.961197853
10621,8.022128105,3.993960619,9.156541824,2.848919153
10622,7.580786228,4.061307907,8.993243217,2.816831827
10623,7.872506618,3.94358182,8.733419418,2.89744997
10624,7.833010674,3.98478055,8.972807884,2.914124489
10625,8.436412811,4.161907673,9.095326424,2.910123587
10626,8.115473747,3.983245134,9.086231232,2.936565876
10627,7.607702732,3.944877863,8.789272308,2.673455954
10628,7.802146435,3.91508007,8.656702995,2.873761177
10629,8.061095238,4.111204147,9.446552277,2.958859205
10630,7.472160816,3.926738024,9.302808762,2.784757376
10631,8.132229805,4.055034161,9.418764114,2.918502808
10632,8.348858833,3.980190516,9.039831161,2.87033391
10633,7.929153919,4.013915062,8.938257217,2.93039155
10634,7.885229588,3.974164724,8.797650337,2.777794123
10635,8.154407501,4.074719429,9.150720596,2.903183699
10636,8.01739502,4.206115723,9.032711029,2.864076853
10637,7.964570522,3.939302206,8.88968277,2.872436762
10638,7.630595684,3.918262482,9.378026962,2.878968954
10639,7.718242168,4.071316242,8.954662323,2.801283121
10640,7.657048702,3.964619398,8.85332489,2.815336943
10641,8.029070854,4.056549072,9.01374054,3.028675318
10642,7.937531948,3.943850994,8.782702446,2.945128679
10643,8.016631126,4.143579006,8.813842773,2.880184174
10644,8.355924606,4.06694746,9.202055931,2.884377241
10645,7.899126053,3.937642813,8.789795876,2.984108686
10646,7.353747845,3.924752474,8.91378212,2.799359083
10647,7.680763721,3.937901497,9.029520988,2.925034761
10648,7.713639259,3.943338633,8.942576408,2.777066708
10649,8.51971817,3.86152339,8.871127129,2.961189985
10650,7.915278435,4.026825428,9.09893322,2.82306242
10651,7.896973133,3.836510897,9.515470505,3.044735909
10652,8.214259148,4.051904202,9.060980797,2.993756771
10653,7.644772053,3.96336627,9.157598495,2.86191535
10654,7.851326466,3.987975836,8.923760414,2.951241732
10655,7.642725468,4.063131809,9.570343018,2.835152149
10656,7.944440365,4.031421661,8.988722801,2.897134066
10657,7.900296211,3.983285189,8.867156982,2.839125872
10658,7.812485218,4.030857086,8.946466446,2.831788301
10659,7.694570065,3.917971373,9.00617218,2.803227186
10660,7.778164387,3.992520332,8.830018997,2.763130426
10661,7.664532185,4.00550127,8.724710464,2.843471527
10662,8.324168205,3.957114935,8.7342062,2.761447191
10663,7.761286736,3.947333574,8.802742004,2.827403069
10664,7.690132141,3.984472513,8.570397377,2.779333353
10665,7.607312679,3.924662113,9.1509161,2.829624891
10666,7.792066097,4.161813259,8.880092621,2.910900354
10667,7.914517879,3.867518663,8.793106079,2.863457918
10668,7.51771307,3.958552122,8.986688614,2.740463018
10669,7.656845093,4.090308189,9.013393402,2.829154253
10670,7.931516647,4.008507729,8.954870224,2.92485261
10671,8.127418518,3.942208052,8.812612534,2.876740456
10672,7.749218941,3.805853367,9.299039841,2.98314786
10673,7.823913097,4.103814602,8.940989494,2.905412912
10674,9.400627136,4.343760967,8.506074905,3.31466794
10675,8.208339691,4.011336803,8.966749191,2.997902155
10676,7.834296703,4.083590031,8.991929054,2.883326054
10677,7.894599438,4.184202671,9.021317482,2.861266851
10678,8.012525558,3.90024519,8.735013962,2.958131552
10679,7.727942467,3.919746161,9.396710396,2.88384676
10680,7.814080238,3.955540419,8.790997505,2.810438871
10681,7.784214497,3.863044024,8.605390549,2.902122259
10682,7.89925909,3.895543337,8.863945007,2.869645834
10683,8.109268188,4.008846283,8.869487762,2.85012269
10684,8.018265724,3.884963751,9.608032227,3.084345579
10685,7.874801636,4.084226608,8.86712265,2.793564558
10686,7.876338482,3.884350538,8.814867973,2.870013475
10687,8.302129745,3.9100945,8.87338829,2.869902372
10688,8.095768929,3.948348284,9.040338516,2.813425779
10689,8.083117485,4.001734734,8.974786758,2.949363947
10690,8.012730598,3.880404711,8.889627457,2.854451418
10691,7.735641003,3.978040695,8.899309158,2.843955517
10692,7.716213703,3.973069906,8.912755013,2.881170511
10693,8.131900787,4.196696281,9.2651968,2.994968653
10694,7.936496258,3.955774307,8.818669319,2.820792913
10695,7.731716633,3.975844145,8.893780708,2.842193604
10696,7.943852901,3.876312494,8.566760063,2.734922647
10697,7.928120136,3.95176053,8.809129715,2.814179659
10698,7.766756535,3.816218376,8.780439377,2.752177715
10699,8.036694527,4.041226864,9.347269058,2.854034662
10700,7.868967056,3.93716073,8.777420044,2.977747202
10701,7.657539845,3.908067942,8.85117054,2.899637938
10702,7.844703197,4.0109725,9.133164406,2.869222403
10703,8.054958344,3.917812109,8.948683739,2.878143072
10704,7.957646847,3.951685667,8.739549637,2.804517031
10705,8.228316307,4.088306427,9.191318512,2.977566004
10706,8.018531799,3.994211197,8.878797531,2.922829628
10707,7.816278458,3.910089731,8.691166878,2.795232058
10708,8.171398163,4.059071541,8.926820755,2.850345373
10709,7.904648304,4.16504097,9.147567749,2.860261917
10710,7.609210491,3.944666862,8.786785126,2.672673464
10711,8.084599495,4.173962593,8.371643066,2.845098257
10712,7.852599144,3.931125879,8.753519058,2.795250177
10713,7.943440437,4.007460117,8.728442192,2.755942106
10714,8.0072155,3.894275427,8.732624054,2.955402374
10715,7.757932186,3.990367174,8.861805916,2.792732954
10716,7.958674908,4.124744892,8.882154465,2.852234602
10717,7.755077839,3.854385853,8.578291893,2.754607439
10718,8.357226372,4.112262726,9.150075912,2.911907911
10719,8.081066132,3.932623148,9.607088089,3.103628397
10720,7.858310223,4.144486904,9.100757599,2.849172354
10721,7.947576046,3.918893099,8.769183159,2.927442789
10722,7.765754223,3.85623765,8.592440605,2.887017012
10723,8.035415649,4.118968487,9.087059021,2.929427385
10724,7.74955225,3.914183855,8.70213604,2.906327963
10725,7.532778263,3.987126589,8.663263321,2.806354284
10726,7.831337929,3.877422333,8.76276207,2.816427469
10727,7.456952095,3.947159052,8.767643929,2.818026304
10728,7.869913578,3.908546209,8.728349686,2.80595088
10729,7.594358921,3.941561937,8.774814606,2.666768312
10730,7.944656849,3.941359043,8.71386528,2.798681498
10731,8.228813171,3.980003119,8.811828613,2.847097874
10732,7.945018291,4.008504868,8.927488327,2.843653679
10733,8.247835159,3.932819605,8.695925713,2.750434637
10734,7.523157597,3.895003557,8.622907639,2.797908783
10735,8.243431091,3.93577075,9.343190193,2.937489271
10736,7.833448887,3.928233147,8.758151054,2.899760008
10737,8.178171158,4.003176212,8.781105042,2.793026209
10738,8.155639648,4.113193989,9.237384796,2.843394041
10739,7.954761028,4.038853645,8.964308739,2.858973742
10740,7.792511463,3.921607733,8.653570175,2.856010199
10741,8.22191143,4.118159771,9.02989006,2.907434225
10742,7.976445198,4.038980961,9.045808792,2.986099243
10743,8.066324234,4.033047676,8.957302094,3.052925348
10744,7.965087414,3.952249527,8.743472099,2.805880785
10745,7.867742062,3.929849386,9.016872406,2.821336508
10746,8.043194771,3.985519171,8.843686104,2.894174814
10747,7.489127159,3.878566504,8.642168999,2.828774214
10748,8.023644447,4.146882534,9.000445366,2.937845707
10749,7.928329945,3.930371046,8.698814392,2.795022249
10750,7.620222569,4.101620674,9.046703339,2.834890127
10751,7.803125858,3.961493969,8.768230438,2.75914216
10752,7.959659576,4.04281044,9.168865204,2.947891951
10753,8.200966835,3.976590157,9.134096146,2.872443914
10754,7.859797001,3.869685411,9.018323898,2.810661077
10755,7.521853924,3.826544046,8.366225243,2.751869917
10756,7.926811218,3.909927607,8.815631866,2.913617373
10757,7.696648598,4.023143768,9.033741951,2.835907221
10758,8.354187965,4.099086761,9.194926262,2.951612234
10759,7.719865322,4.067164898,8.86020565,2.840730429
10760,7.526371479,3.816417456,8.818758965,2.859259605
10761,7.937648296,3.9424541,8.734466553,2.804660559
10762,7.644073963,4.275363445,8.951331139,2.798268557
10763,8.263571739,4.058588982,9.085810661,2.916569948
10764,7.898158073,4.046169281,9.013170242,2.8317101
10765,7.91570425,3.94938302,8.823543549,2.909162521
10766,7.489066124,3.913868189,8.735203743,2.793046236
10767,7.925466061,4.021892071,8.958086014,2.875870943
10768,7.473118305,3.968652248,9.021582603,2.769065142
10769,7.764297009,4.125469208,8.837072372,2.905661821
10770,8.380098343,4.121935844,9.165456772,2.919757128
10771,7.836342812,3.894524813,8.661705971,2.848888636
10772,8.178880692,4.013146877,8.945658684,2.945508718
10773,7.770168781,4.147242546,9.013727188,2.840895891
10774,7.995331764,4.038283348,9.088132858,2.839640379
10775,7.893685818,4.045790195,8.811388016,2.863085032
10776,8.083353996,4.025093079,9.356925964,2.8628757
10777,7.972685337,4.210662365,9.016403198,2.836836338
10778,8.008808136,3.895195246,8.733433723,2.956343412
10779,7.774672031,4.065618038,9.105545044,2.922793388
10780,7.632301807,3.95921278,8.815275192,2.677835703
10781,8.143795967,4.198235989,9.054171562,2.849596739
10782,8.304118156,4.000895977,9.594551086,3.002837658
10783,8.120047569,4.016457081,8.907337189,2.917597055
10784,7.933969021,3.99894309,9.036058426,2.972210169
10785,7.788012028,4.058739662,8.966223717,2.932558298
10786,7.806446552,3.920992851,8.771413803,2.768565893
10787,8.859539032,4.274541378,9.097049713,3.007782698
10788,7.762189388,4.012692451,8.925351143,2.887231588
10789,7.912065029,4.152304173,9.072742462,2.8334198
10790,8.031524658,3.90762949,8.757819176,2.963071585
10791,7.90743494,3.952059746,8.774333954,2.901412249
10792,7.932833672,3.922928333,9.050029755,2.823426008
10793,7.841304779,3.934650183,8.795719147,3.008595705
10794,8.234313965,4.107123375,8.70811367,2.837986231
10795,7.745969296,3.97423768,8.97995472,2.898241758
10796,7.786635876,3.979311228,8.988610268,2.913016081
10797,7.853693485,3.940754652,9.183761597,2.802065611
10798,8.167325974,4.053017139,9.080288887,2.926150322
10799,7.87681675,3.817365408,9.473277092,2.896823883
10800,7.795047283,3.997252941,8.844519615,2.767333746
10801,7.76288271,3.958612919,8.785173416,2.856437445
10802,7.883363724,3.933090925,8.895998955,2.824699402
10803,7.689138889,3.974126101,8.748793602,2.843036175
10804,7.403748035,3.882677794,8.915102005,2.727828741
10805,8.134370804,3.977206707,9.00718689,2.829718351
10806,7.698227406,3.795819044,8.409683228,2.682940245
10807,7.79764986,3.990627527,8.807164192,2.859458685
10808,7.753604412,3.909478426,8.816802979,2.770955801
10809,7.741999626,4.069015503,8.923772812,2.779908419
10810,7.561713219,3.807448149,8.377048492,2.791261911
10811,7.932337284,4.023571491,9.017271042,3.01094985
10812,7.9583745,3.929710627,9.171974182,2.853533506
10813,7.868703365,4.101538181,8.887399673,2.895605087
10814,8.378249168,3.846879959,8.573764801,2.78984189
10815,7.983749866,3.92659831,8.824337006,2.887855291
10816,7.982850552,4.023343563,9.278407097,2.83481741
10817,8.125082016,4.022106647,8.971006393,2.949662924
10818,7.633506298,3.955310822,8.817824364,2.67881918
10819,7.87247324,3.90658164,8.902327538,2.771187067
10820,7.892032623,3.874610424,8.853917122,2.847581387
10821,7.931553364,3.940494776,8.817762375,3.009279728
10822,7.778970718,4.111410141,8.872714996,2.874298096
10823,7.572865009,3.945442915,9.132305145,2.857123137
10824,8.042757988,3.91979003,8.833469391,2.92822051
