id,hhb,hbo2,ca,na
10517,7.956384182,4.144388676,9.51653862,3.106031418
10518,7.942586422,4.229288578,9.575322151,3.261922836
10519,8.055294037,4.115056515,9.268908501,3.230941296
10520,8.334209442,4.222410202,9.241041183,3.089438915
10521,8.026630402,4.227291107,9.645407677,3.211525917
10522,7.862540722,4.17565155,9.463168144,3.186857224
10523,8.262672424,4.168239594,9.372401237,3.272742271
10524,7.845273495,4.366071701,9.6206007,3.030570984
10525,7.759591103,4.085340023,9.391596794,3.142959595
10526,8.171926498,4.153425694,9.541480064,3.127257347
10527,8.410972595,4.327957153,9.763489723,3.328131199
10528,8.469957352,4.218990326,9.704112053,3.189095497
10529,7.929359913,4.130707264,9.467074394,3.091227531
10530,8.10251236,4.187043667,9.528809547,3.003758907
10531,8.502922058,4.129819393,8.978260994,3.291558743
10532,8.50353241,4.141997814,9.619785309,3.074802876
10533,7.97400713,4.181867123,9.538679123,3.198063374
10534,8.2265625,4.153564453,9.335083961,3.261169434
10535,7.701659203,4.232365608,9.665828705,3.25037384
10536,8.680696487,4.233568668,8.908946037,3.307312489
10537,8.431121826,3.921386242,10.22835159,3.173406124
10538,8.034723282,4.088457584,9.408047676,3.107621193
10539,8.218952179,4.046743393,9.004639626,3.216223717
10540,7.681396008,4.124295712,9.229895592,3.145161629
10541,7.917681217,4.14950943,9.465977669,3.134177685
10542,8.246608734,4.163263798,9.3576231,3.269769669
10543,7.897900105,4.194466114,9.502186775,3.241165638
10544,7.619195938,4.196320057,9.403761864,3.072537899
10545,7.977881908,4.175187588,9.530374527,3.334537506
10546,8.286418915,4.285713673,9.389604568,3.158956051
10547,7.962246895,4.231357098,9.653684616,3.18298769
10548,8.173494339,4.215619564,9.221342087,2.998392582
10549,8.180289268,4.184513092,9.395485878,3.077105999
10550,7.510535717,4.152620316,9.212151527,3.204080105
10551,8.059749603,4.150287628,9.522303581,3.313779354
10552,8.082202911,4.215872765,9.465008736,3.25246191
10553,8.232855797,4.229273319,9.347390175,3.122465611
10554,7.796722889,4.418890476,9.499119759,3.365612507
10555,8.341348648,4.152075291,9.484303474,3.229137421
10556,7.917141438,4.264974594,9.545737267,3.252402306
10557,7.878845692,4.230831623,9.534698486,3.230083942
10558,7.749582767,4.266597748,9.429427147,3.210391521
10559,8.064325333,4.253302574,9.693764687,3.138655663
10560,7.779691219,4.210467339,9.12887764,3.09376812
10561,7.756185055,4.262035847,9.602719307,3.227693081
10562,7.902026653,4.162531853,9.54447937,3.211997032
10563,7.910765648,4.258909702,9.801045418,3.328693867
10564,7.967875957,4.180423737,9.441973686,3.31947279
10565,7.412212849,4.155278206,10.27281284,2.884865761
10566,7.877317905,4.370324135,9.948801994,3.322361946
10567,7.694292068,4.123664379,9.456309319,3.105670452
10568,7.610816956,4.255589485,9.606822014,3.221687794
10569,7.88888073,4.180220604,9.387058258,3.201809883
10570,7.586364746,4.213410854,9.517863274,3.150990963
10571,8.127450943,4.142435551,9.037809372,3.171759129
10572,8.09939003,4.164410591,9.383292198,3.088609219
10573,7.696146488,4.105330467,8.858542442,3.049723625
10574,8.010456085,4.249102116,9.754963875,3.272373676
10575,7.90348053,4.189846516,9.581018448,3.16274929
10576,8.25353241,4.209088802,9.448292732,3.096557617
10577,7.861407757,4.215979099,9.656352043,3.192448139
10578,8.30798912,4.205238819,9.405737877,3.329123497
10579,7.489495277,4.178958416,10.70138454,3.06259346
10580,8.153271675,4.059877396,9.477989197,3.155729294
10581,8.067204475,4.201235294,9.653181076,3.271775246
10582,7.761546612,4.261137009,8.911901474,3.156075001
10583,8.428466797,4.159958363,8.68786335,3.207644463
10584,7.90750742,4.074999332,9.563857079,3.143785477
10585,8.147830009,4.212575912,9.51803112,3.383104324
10586,8.063997269,4.261836052,9.694954872,3.139050007
10587,8.176111221,4.135170937,9.456959724,3.168204784
10588,8.319944382,4.169006824,9.348391533,3.321465492
10589,8.16484642,4.270138264,9.353898048,3.155741692
10590,7.920144081,4.146516323,9.347586632,3.08291626
10591,8.847694397,4.250997543,9.355620384,3.010951042
10592,8.318101883,4.229180813,9.46629715,3.1154356
10593,7.928834915,4.163703918,9.475686073,3.338066101
10594,8.030385971,4.019846439,10.51024055,2.96422863
10595,7.725138664,3.96001792,9.336686134,3.217146873
10596,8.205459595,4.089318752,9.074077606,3.24209404
10597,7.601902962,4.242248535,9.348628044,3.095466614
10598,8.047142029,4.074537277,9.609136581,3.11096859
10599,8.162075043,4.28204298,9.399535179,3.173578262
10600,8.335512161,4.082903385,8.678432465,3.153378487
10601,7.742465496,4.17348671,9.568425179,3.258787632
10602,8.087659836,4.187258244,9.396529198,3.224819183
10603,7.804863453,4.320062637,9.41114521,3.281652451
10604,7.579075813,4.195781708,9.450248718,3.1607337
10605,7.663575172,3.92398572,9.568925858,3.209873676
10606,7.760632992,4.159799099,9.469432831,3.216802597
10607,7.757570267,4.196614742,9.258654594,3.11875391
10608,7.906136513,4.124419212,9.487346649,3.086096287
10609,7.823040962,4.180056572,9.68335247,3.173912048
10610,7.997186184,4.238831997,9.658701897,3.258704662
10611,8.357942581,4.259331703,9.453700066,3.144326687
10612,8.373786926,4.157770157,9.390122414,3.319053173
10613,7.570958614,4.186135769,9.738665581,3.1175313
10614,7.978010178,4.211791992,9.56683445,3.296117783
10615,7.922203064,4.257670403,9.853372574,3.330827236
10616,7.571285725,4.244930744,9.511094093,3.077842712
10617,7.903528214,4.084653378,9.233005524,3.022549629
10618,7.928514481,4.210259914,9.074328423,3.114710331
10619,7.965668201,4.201708317,9.490386009,3.337682724
10620,8.055728912,3.982795,9.309062958,3.154689312
10621,8.031259537,4.157608986,9.566023827,3.137388229
10622,7.645503998,4.324623108,9.691530228,3.279782295
10623,7.862611294,4.176296234,9.388253212,3.194681644
10624,7.243819237,4.321617126,9.370789528,3.618787289
10625,8.495470047,4.199700832,9.247207642,3.095289707
10626,7.708155632,3.978550673,9.449573517,3.052211285
10627,7.842254162,4.363589287,9.613329887,3.031419277
10628,7.852632046,4.177340031,9.425868988,3.203597069
10629,8.03777504,4.320994377,10.6084547,3.202372074
10630,7.534395695,4.108905792,9.897088051,2.993123055
10631,7.949393749,4.013812065,9.379097939,3.211050034
10632,8.384708405,4.158736706,9.955353737,3.230018616
10633,8.152022362,4.157313347,9.43136692,3.285312653
10634,8.011698723,4.12392664,9.371575356,3.247602463
10635,8.236989975,4.196459293,9.807160378,3.304715633
10636,8.156236649,4.350699425,9.530529976,3.190001965
10637,8.191459656,4.166752815,9.466809273,3.198777199
10638,7.586988926,3.966107368,9.786745071,3.195106983
10639,7.644695759,4.18718195,9.315403938,3.131940842
10640,7.630426884,4.244297028,9.805411339,3.108106136
10641,8.072799683,4.347340584,9.697390556,3.325800419
10642,8.309358597,4.200847149,9.408760071,3.336636066
10643,8.371044159,4.348773956,9.231505394,3.161123753
10644,8.625516891,4.222130775,8.97125721,3.266216755
10645,7.932439327,4.187796116,9.459371567,3.334084988
10646,7.340063572,4.228151321,9.454330444,3.048003674
10647,7.820326328,4.171417236,9.681330681,3.284957886
10648,7.926692486,4.171696186,8.855548859,3.150833607
10649,8.520561218,4.113193512,9.450702667,3.143463135
10650,8.132612228,4.268533707,9.678463936,3.133590698
10651,7.222808361,3.691975832,10.27592373,3.428056717
10652,8.107806206,4.191510677,9.502324104,3.31651783
10653,7.336655617,4.19429636,9.655737877,3.354109764
10654,7.993222713,4.155653954,9.649262428,3.224680901
10655,7.713982105,4.200917721,10.20376587,3.022907734
10656,7.952939987,4.206261158,9.667643547,3.266201973
10657,7.91283989,4.118806362,9.272597313,3.179308891
10658,7.980603695,4.351260185,9.683938026,3.269131184
10659,7.863529682,4.035950184,8.753451347,3.207718372
10660,8.053899765,4.250203133,9.678612709,3.132620811
10661,7.662814617,4.150128365,9.339399338,3.192455769
10662,8.30531311,4.093622684,8.872790337,3.050672531
10663,7.66494894,4.192858696,9.416146278,3.143592358
10664,7.714942455,4.071537495,8.964634895,3.053318501
10665,7.722818375,4.086559772,9.672299385,3.062558174
10666,7.626331329,4.258773804,9.106956482,3.231996059
10667,8.235767365,4.103413105,9.223881721,3.21044445
10668,7.759462833,4.324487209,9.407263756,3.125032425
10669,7.786709785,4.347452641,9.689454079,3.270587921
10670,8.092494965,4.162970066,9.437771797,3.270653725
10671,8.173278809,4.150152206,9.651809692,3.238461494
10672,7.251837254,3.698717833,9.876416206,3.313607216
10673,7.797133446,4.411305904,9.292057991,3.305794716
10674,9.039678574,4.726490498,11.21354961,3.807370186
10675,8.449195862,4.187413216,9.477814674,3.338853836
10676,7.840791225,4.310753345,9.774821281,3.278291225
10677,7.981672764,4.256950855,9.296275139,3.229976177
10678,8.254127502,4.164104939,9.364028931,3.271413326
10679,7.506697178,3.827930927,9.270489693,3.236419678
10680,7.705814838,4.199272156,9.791976929,3.129974842
10681,8.203821182,4.198836803,9.396476746,3.306573868
10682,8.140569687,4.130043983,9.554986,3.108991146
10683,8.062099457,4.215450287,9.450205803,3.253078461
10684,7.616719723,3.949333429,10.4263134,3.534440994
10685,8.354566574,4.410957336,9.793826103,3.257761955
10686,8.125011444,4.132714748,9.539309502,3.127858162
10687,8.361148834,4.068340778,9.463387489,3.263098717
10688,7.936511517,4.113544464,9.699538231,3.143129349
10689,8.046163559,4.201982498,9.681902885,3.325928688
10690,8.344690323,4.05354929,9.243402481,3.212652206
10691,7.804216385,4.159041405,9.629103661,3.148311138
10692,7.68578434,4.234294415,9.682372093,3.2518363
10693,7.950696468,4.177494049,9.597105026,3.147093296
10694,8.069190979,4.141262054,9.366829872,3.126320362
10695,7.797087193,4.145956516,9.577488899,3.143491745
10696,8.334602356,4.087938786,9.491123199,3.120040417
10697,8.006548882,4.103848934,9.272451401,3.117453098
10698,7.726727486,3.941977739,9.558101654,3.055494308
10699,7.868028164,4.150742054,10.1481781,2.999995708
10700,7.90223074,4.192760468,9.485957146,3.31819725
10701,7.777998447,4.16592741,9.491035461,3.221482277
10702,7.787353992,4.166746616,9.792880058,3.103897572
10703,8.276159286,4.087819099,9.234581947,3.229737759
10704,8.315895081,4.216942787,9.554224968,3.182779789
10705,8.447132111,4.187443733,10.12125874,3.257095337
10706,7.965180397,4.173867226,9.526721001,3.327439785
10707,7.947786331,4.125563622,9.327902794,3.09798336
10708,8.241386414,4.247053146,9.417908669,3.154936314
10709,7.880058765,4.367913246,9.815757751,3.26429987
10710,7.83088541,4.356628895,9.600769997,3.026388645
10711,7.815867901,4.226179123,8.03173542,3.040590763
10712,7.954805851,4.090545654,9.271500587,3.085345268
10713,8.251131058,4.274429798,9.478251457,3.234071255
10714,8.249629974,4.160785198,9.357771873,3.268075466
10715,7.716391563,4.150755882,9.239624977,3.161506653
10716,8.256450653,4.183654785,9.08794117,3.286868572
10717,7.917210102,4.058121681,9.328939438,3.149146557
10718,8.447084427,4.306536674,9.549162865,3.184502125
10719,7.807346821,4.024217129,10.1744566,3.459226131
10720,7.847745419,4.355740547,9.77405262,3.257571697
10721,8.299188614,4.125448704,9.287874222,3.292354107
10722,8.140213013,4.17840004,9.366463661,3.267737389
10723,7.980035305,4.401276588,9.991517067,3.325583458
10724,7.808338642,4.183350086,9.443088531,3.201057434
10725,7.715889454,4.178373337,9.225012779,3.16827631
10726,7.999125481,4.151237488,9.32899189,3.162471771
10727,7.550379276,4.253630638,9.754406929,3.303821564
10728,8.121061325,4.178883553,9.423895836,3.134868145
10729,7.830499172,4.35491848,9.598416328,3.028192043
10730,8.318922043,4.217218876,9.537182808,3.182257175
10731,8.648046494,4.263760567,9.796406746,3.172972679
10732,7.976367474,4.13322258,9.269669533,3.169863701
10733,8.200330734,4.107714176,8.608203888,3.084923744
10734,8.025290489,4.216191769,9.167860985,3.122906685
10735,8.789590836,4.210288525,9.607113838,3.194105148
10736,7.922187328,4.180798531,9.567061424,3.209433079
10737,8.864337921,4.234917641,9.638518333,2.918056488
10738,8.49240303,4.28843689,9.399755478,3.194185734
10739,8.247244835,4.29851675,9.427355766,3.206418037
10740,7.778361797,4.115109921,9.225834846,3.123581409
10741,7.984516621,3.99260211,9.081395149,3.29502821
10742,8.099079132,4.276432037,9.768918037,3.260804176
10743,8.140642166,4.179735184,9.452907562,3.387620926
10744,8.311098099,4.20886755,9.53520298,3.17638731
10745,8.212194443,4.165140629,9.520180702,3.152535439
10746,8.14925766,4.206189156,9.509428978,3.230088234
10747,7.66707468,4.183662415,9.38538456,3.216727734
10748,7.870197773,4.168872356,9.458885193,3.157639027
10749,8.303850174,4.20597887,9.511727333,3.174690723
10750,7.693786144,4.348865509,9.727986336,3.285064697
10751,7.980041981,4.118780136,9.287704468,3.048829079
10752,8.010919571,4.172000408,9.795969009,3.150472164
10753,8.242321014,4.189175129,9.729626656,3.21538496
10754,7.773198128,4.062568665,9.964186668,3.175040245
10755,7.907718182,4.081785679,9.387091637,3.070943356
10756,8.176465988,4.167066574,9.503050804,3.199432373
10757,7.865716934,4.218442917,9.657330513,3.187420845
10758,8.197541237,4.250423431,9.616986275,3.233756065
10759,7.806079388,4.266514778,9.626104355,3.232056618
10760,7.697425365,4.090729237,9.238559723,3.132511139
10761,8.282705307,4.227514744,9.391304016,3.116301537
10762,7.626377583,4.46357584,9.486048698,3.194235325
10763,8.178116798,4.222845554,9.518467903,3.220985413
10764,7.89303875,4.178218842,9.230505943,3.086363792
10765,7.914470196,4.138845444,9.464118958,3.224271774
10766,7.558307171,4.222428322,9.297290802,3.081237793
10767,7.85887289,4.147125721,9.473320961,3.211862564
10768,7.562229633,4.272452831,9.29437542,3.059408665
10769,7.779976368,4.300583839,9.208761215,3.24772501
10770,8.430633545,4.300173283,9.537218094,3.18118906
10771,7.963463306,4.176546097,9.371325493,3.180609226
10772,8.324310303,4.315184593,9.760113716,3.377933502
10773,8.027409554,4.319582939,9.470047951,3.258925915
10774,8.326623917,4.278497219,9.866942406,3.1391325
10775,7.934369564,4.186491966,9.512757301,3.188529968
10776,8.13334465,4.192242146,10.19651985,3.115074635
10777,8.183028221,4.364237309,9.511443138,3.150990009
10778,8.24310112,4.161188126,9.352665901,3.266708851
10779,7.789419651,4.275903225,9.59665966,3.285701275
10780,7.844482422,4.364009857,9.61657238,3.032487869
10781,8.165803909,4.312073708,9.502211571,3.178542137
10782,7.918898582,3.846063375,10.10024738,3.291446209
10783,8.254518509,4.248087406,9.594595909,3.266605854
10784,7.929268837,4.325581551,9.997925758,3.378108025
10785,7.871843338,4.155898571,9.555878639,3.193520546
10786,7.998285294,4.117993832,9.32780838,3.223594189
10787,8.379146576,4.068511009,9.204634666,3.080074787
10788,7.806393147,4.327219486,9.862757683,3.295364857
10789,7.828268051,4.328877926,9.731173515,3.22660017
10790,8.25892067,4.167813778,9.370592117,3.274887085
10791,7.988743305,4.195401192,9.496656418,3.157380581
10792,7.906666756,4.032275677,9.710769653,3.092525959
10793,8.109079361,4.181263924,9.502034187,3.378159046
10794,8.520969391,4.270354271,8.887057304,2.97124052
10795,7.74930048,4.096477509,9.516013145,3.0953722
10796,7.908586502,4.210904121,9.755799294,3.298544407
10797,8.072202682,4.079786301,9.614560127,3.054598331
10798,8.500120163,4.290750504,9.89935112,3.199012756
10799,7.493584633,3.744891882,10.10582066,3.134040356
10800,8.059186935,4.252146244,9.684383392,3.138363361
10801,7.849309444,4.167337894,9.590004921,3.215135574
10802,8.161066055,4.070036411,8.660563469,3.23524332
10803,7.747704029,4.141608238,9.420017242,3.19529438
10804,7.502290249,4.179162502,9.245501518,3.020451069
10805,8.454851151,4.250038147,9.779395103,3.18084383
10806,8.113657951,4.064399242,9.028227806,3.092218876
10807,7.853420734,4.162226677,9.499108315,3.205806732
10808,7.801152229,3.976507425,9.227843285,3.226038456
10809,8.165765762,4.404979706,9.950221062,3.220797539
10810,7.703811169,4.103211403,9.197092056,3.126019001
10811,7.978436947,4.118559361,9.495307922,3.255094051
10812,7.911865234,4.186218262,10.17825222,3.214405537
10813,7.772633076,4.257863045,9.033167839,3.119868755
10814,8.621170044,4.12970829,8.52165699,3.096859455
10815,8.445333481,4.209724903,9.600737572,3.24630022
10816,7.781245708,4.129106522,10.11568546,2.962574959
10817,7.997872829,4.141776562,9.427355766,3.311117172
10818,7.84487772,4.367808342,9.618609428,3.033331394
10819,7.983008862,4.124053001,9.504751205,3.028214931
10820,8.043621063,3.930423021,8.653182983,3.252635002
10821,8.030111313,4.187024593,9.443922997,3.388279915
10822,7.664791584,4.282408237,8.905836105,3.137373447
10823,7.301653862,4.246487141,9.513545036,3.416496277
10824,8.2871418,4.102193832,9.114039421,3.27867651
